author;updated_at;like_count;text;video_id;public;label
@helmydasilva7206;2025-02-28T01:18:28Z;0;Lembaga g jelas...isinya orang2 bodoh...yah endingnya g usah dipikir panjang...jokowi udah gagal ngurus negara...mau percaya lagi sama jokowi?yah...masyarakat digoblok2in doang...liat tuh list yg ngurus danantara...cuih;02_WTfYvQiE;True;0.0
@rozirosandi1414;2025-02-28T01:18:11Z;0;Kalau gagal negara bs rugi, kalau berhasil duitnya ditilep tikus.;02_WTfYvQiE;True;0.0
@DickyWillyamtara;2025-02-28T01:04:53Z;0;Peetanyaannya ketika pak dana berhasil apakah hasilnya benar akan sampai dampaknya ke masyarakat bukan hanya untuk menyuapi masyarakat tapi membuat masyarakat bisa mendapatkan pendapatannya sendiri?;02_WTfYvQiE;True;0.0
@andifaisal3179;2025-02-28T00:55:30Z;0;Pertiwi yg ngk pernah percaya anak2nya. Pertiwi yg berpikir cuan aj. Klo Dana ngibulin, ya jatuh miskinlah Pertiwi ku. 😂;02_WTfYvQiE;True;0.0
@rzkbc;2025-02-28T00:43:03Z;0;"thank u bang 
gue jadi bisa jelasin ke ortu dan mertua apa itu danantara pake bahasa simple😬👍🏻";02_WTfYvQiE;True;0.0
@nuryantoyanto-p8y;2025-02-28T00:42:17Z;0;investor bisa  simpan asetnya ke danantara.welking ketat tegas . politik monopoli 😂😂😂😂;02_WTfYvQiE;True;0.0
@MuhammadBimaJanuri;2025-02-28T00:35:47Z;0;Kalau Pak Dana tipe suami mokondo, gimana nasib asset-assetnya?;02_WTfYvQiE;True;0.0
@momojisan;2025-02-27T23:56:59Z;0;"Kemudian anak2 bertanya pada ibu pertiwi
Anak2: papa dana itu siapa bu??
Ibu : mantan koru-";02_WTfYvQiE;True;0.0
@teoridoank;2025-02-27T23:46:33Z;0;Jadi nih prediksi Simpson, Kalimantan jadi singapura;02_WTfYvQiE;True;0.0
@kuceng6651;2025-02-27T23:37:33Z;0;Banyak monyet;02_WTfYvQiE;True;0.0
@reys1153;2025-02-27T23:25:27Z;0;In this economy?!, tentu saja aku tidak percaya;02_WTfYvQiE;True;0.0
@setyohadi5613;2025-02-27T23:24:20Z;0;Kita selalu berpikiran negatip,juga yg ngomong  kl kita selalu begini kapan majunya negeri ini kamu saya nantinya mati anak cucu kita kasihan harusnya kita2 ini mendo'akan biar Nahkoda Negeri ini di beri kekuatan iman itu pendapat saya;02_WTfYvQiE;True;0.0
@alkitabsatumenit;2025-02-27T23:21:28Z;0;Menarik penjelasannya, terima kasih;02_WTfYvQiE;True;2.0
@TonoDjumartono-po8rd;2025-02-27T23:16:56Z;0;Hancurkan elite elite politik bajingan tolol korup untuk masa depan anak dan cucu nkri.;02_WTfYvQiE;True;0.0
@ridelsumampouw8642;2025-02-27T22:35:46Z;0;investasinya dalam bentuk finansial aja apa sama bikin bisnis, guys???;02_WTfYvQiE;True;0.0
@AdzlanR;2025-02-27T22:31:46Z;3;Ini membantu bagat sih buat saya yg kerja dan padat waktu, tidak perlu susah² mencari tahu untuk memahami, saya sangat berterimakasih. Teruslah berkarya 👍;02_WTfYvQiE;True;0.0
@trisetio3939;2025-02-27T22:30:26Z;0;danantara kenapa baru sekarang?;02_WTfYvQiE;True;0.0
@trisetio3939;2025-02-27T22:17:51Z;0;tidak bisa dipungkiri soal 78. tp yg penting 150 bisa menyederhanakan agar 78 bisa mudah memahami.;02_WTfYvQiE;True;0.0
@DGRiski;2025-02-27T22:13:35Z;0;9:43 masalahnya yg dprcykam 🤣;02_WTfYvQiE;True;0.0
@nekonanimo7084;2025-02-27T21:57:14Z;0;after hearing this, i want mom to pick me home. it's scary. 🥲;02_WTfYvQiE;True;0.0
@onetganteng3142;2025-02-27T21:48:29Z;0;makasih bang #JadiPaham;02_WTfYvQiE;True;0.0
@indokeren3311;2025-02-27T18:37:20Z;0;Ladang korupsi 😂;02_WTfYvQiE;True;0.0
@donlodganool8490;2025-02-27T18:32:52Z;1;"dari pada gw beli saham danantara lebih bagi gw bagi2xin ke warga yang susah.
ketahuan duit gw di pake sama orang2x sudah dari pada di korupsi sama pejabat2x yang udah kaya
contoh kongkrinya itu si luhut binsar panjaitan.
selama menjabat kekayaannya meningkat 900 miliar.
dari mana itu duit.";02_WTfYvQiE;True;0.0
@KopiSersan.Insanpjt2;2025-02-27T17:36:09Z;0;gini amat konoha ... bikin satu ide bikin satu lembaga.... kenapa gk dipegang Danareksa aja...;02_WTfYvQiE;True;0.0
@KopiSersan.Insanpjt2;2025-02-27T17:34:08Z;0;"😂 emang kelola dana tidak perlu cost yg harus dibayar ... 
BRI aja per transaksi kena fee ... 😅 
Danantara belum ada hasil sdh kasih gaji besar ke pengelola ,pengelola belum tentu profit dalam mengelola ... 😅";02_WTfYvQiE;True;0.0
@Catur-w2z;2025-02-27T17:14:17Z;0;Koruptor bukannya dihukum mati Mlah dikasih jabatan sama si wowo;02_WTfYvQiE;True;0.0
@AjieDarmaji-t3n;2025-02-27T16:42:09Z;0;Jng2  Danantara awal indonesia hilang dari peta dunia;02_WTfYvQiE;True;0.0
@AjieDarmaji-t3n;2025-02-27T16:38:52Z;0;Jadi tagar Indonesia Gelap mungkin bener ya boss;02_WTfYvQiE;True;0.0
@BuahMangga-j5d;2025-02-27T16:28:16Z;0;Cara memahami DANANTARA dengan sangat mudah itu ketika program menanam singkong itu gagal, apalagi barang ini.. fakta yg tidak bisa terbantahkan, 14000 Triliyun sodara2.;02_WTfYvQiE;True;0.0
@muhammaddiki8391;2025-02-27T15:39:53Z;1;Lahan Basah ini nyam nyam 😋🤤;02_WTfYvQiE;True;0.0
@anangromadhon5777;2025-02-27T15:35:07Z;0;Danantara = Gambling dan Terlalu beresiko.;02_WTfYvQiE;True;0.0
@Alvaismy;2025-02-27T15:08:31Z;0;Mimpi buruk jika Hukuman bagi Koruptor tidak Tegas;02_WTfYvQiE;True;0.0
@AlfaRuq-r5q;2025-02-27T15:04:34Z;0;Sayangnya Danantara hanya di awasi oleh malaikat saja,,;02_WTfYvQiE;True;0.0
@mugirahayu419;2025-02-27T15:02:35Z;0;Bang, kan udah ada tuh nama-nama struktur organisasi danantara, komentarin dong, kira-kira ke depannya kaya gimana 😅😊;02_WTfYvQiE;True;0.0
@DuyguTugrul-q3q;2025-02-27T14:39:16Z;0;Awal awal sih ragu yah, tapi kok lama kelamaan jadi senang main di  𝐉𝐏𝐓𝐎𝐆𝐄𝐋𝟕𝟕  modal receehh doang lohhh..;02_WTfYvQiE;True;3.0
@alrizki509;2025-02-27T14:38:45Z;1;"Keputusan Muhammadiyah buat narik semua dananya dr bumn emng TOP bgt.
Sebelum duitnya hangus dikorupsi, tarik aja smua.
Udh feeling keknya bakal ada kasus besar lagi
Wkwk";02_WTfYvQiE;True;2.0
@addterrano;2025-02-27T14:38:01Z;0;Semoga firasat gue salah soal danantara, dan hanya Tuhan yg tahu rencana mereka;02_WTfYvQiE;True;1.0
@jasmannada3262;2025-02-27T14:32:20Z;0;jangan harap....indonesia tak dapat dipercaya...tipu2lagi padarakyat.;02_WTfYvQiE;True;0.0
@ZenHaditaka;2025-02-27T14:16:31Z;0;fix ntar dikorupsi ni;02_WTfYvQiE;True;0.0
@ucedoank632;2025-02-27T13:58:47Z;0;Makin kesini makin kesitu ya pemerintah😢😢;02_WTfYvQiE;True;0.0
@ashbidin7970;2025-02-27T13:53:00Z;0;yg berkuasa dlm lembaga itu , ga tau nya korup jg 😂😂;02_WTfYvQiE;True;0.0
@dyandanuwenda9641;2025-02-27T13:41:16Z;0;"Hmmm, mau sebaik apapun niatnya, entah kenapa sulit rasanya bagi saya untuk ""Trust"" dan positif thinking.";02_WTfYvQiE;True;0.0
@jonimersin716;2025-02-27T13:34:27Z;0;"Ruu perampasan asset dan hukum mati koruptor.
Selain itu omong kosong.";02_WTfYvQiE;True;0.0
@naufalmaulana4824;2025-02-27T13:30:59Z;0;endingnya dah ketauan, paling juga dikorupsi 🔥;02_WTfYvQiE;True;0.0
@3deviz585;2025-02-27T13:30:17Z;0;Aga serem, banyak koruptor di pejabat indo, jadi skeptis;02_WTfYvQiE;True;0.0
@devascaardani6960;2025-02-27T13:21:03Z;0;Kelas bang fer, terimakasih!;02_WTfYvQiE;True;0.0
@cay.cahyanto;2025-02-27T13:19:57Z;0;Hampir pasti dikorup;02_WTfYvQiE;True;0.0
@muhidinudin4925;2025-02-27T12:58:40Z;0;Orang orang yang mengelola nya ini bermasalah pengawas nya dpt predikat dri OCCRP;02_WTfYvQiE;True;0.0
@farizsatria511;2025-02-27T12:50:46Z;0;gilaaa masuk banget di otak;02_WTfYvQiE;True;0.0
@y35huhun4v1;2025-02-27T12:49:33Z;1;Yang dibutuhkan rakyat adalah lapangan kerja yang cukup;02_WTfYvQiE;True;0.0
@re9502;2025-02-27T12:49:08Z;0;"Di umur 25 tahun ada satu pengetahuan yg saya gak sadari sangking polosnya, yaitu ""gak semua org pacaran itu mau menikah dengan pasangannya"" 😢
Saya sebagai jomblo akut jelas gak tau soal ini 😭";02_WTfYvQiE;True;0.0
@satset_bae;2025-02-27T12:47:36Z;0;"Urus Pertamina saja ga becus,  kasus² mega koruspsi terus bermunculan di setiap era presiden dgn nilai kerugian fantastis dan tak membuat jera para pelakunya. Pertamina masih jauh dari kata BERSIH.
Lalu Danantara dibentuk dgn ""kekebalan"" untuk tak diaudit KPK dan kalo ada kerugin bukan dikategorikan sbg kerugian negara. Padahal dananya dimobilisir negara yg notabene ada hak² rakyat di dlmnya.";02_WTfYvQiE;True;0.0
@tidifarm4654;2025-02-27T12:45:02Z;0;teorinya bagus banget tp sayang ini Indonesia...negeri para korup;02_WTfYvQiE;True;0.0
@MamanRahman-n3n;2025-02-27T12:39:50Z;0;Ada kemungkinan dumping produk;02_WTfYvQiE;True;0.0
@andreananggi4017;2025-02-27T12:28:57Z;0;Paling bentar lagi ada yg ketangkap;02_WTfYvQiE;True;0.0
@nukeytv;2025-02-27T12:23:28Z;0;dana antara ada dan tiada (ujung2nya ditilep);02_WTfYvQiE;True;0.0
@adekurniawan8861;2025-02-27T12:10:11Z;0;Gimana kalau buat aturan, siapa pejabat danatara yang melakukan korupsi di hukum mati.;02_WTfYvQiE;True;0.0
@adekurniawan8861;2025-02-27T12:09:36Z;0;Gimana kalaudi;02_WTfYvQiE;True;0.0
@BudimanSianipar-u3h;2025-02-27T12:05:23Z;0;😂😢😮😂 mantap, 😂😂😂 cocok lah biar banyak orang kaya baru macam orba dulu😂 dulu ada super semar, yayasan dakab, darmala, dll dananya semua di korup...;02_WTfYvQiE;True;0.0
@TugasKata-r6w3f;2025-02-27T12:02:24Z;1;Fungsi audit negara tidak berjalan.. Ketika sudah rugi ratusan triliun baru ketauan.. Atau ada orang dalam yg bocorin😅 padahal klo tau sama tau pastinya aman korupsinya..;02_WTfYvQiE;True;0.0
@PerencanaanSurvey;2025-02-27T11:31:49Z;0;Apapun jenis usaha untuk memajukan indonesia akan gagal jika para koruptor masih leluasa dan tidak ada hukuman dunia yang membuat mereka jera;02_WTfYvQiE;True;0.0
@art0800;2025-02-27T11:26:29Z;0;Semoga Papa Dana semoga 😢😅;02_WTfYvQiE;True;0.0
@pesanseorangibu;2025-02-27T11:19:35Z;0;Selain penghematan2 yang sudah dilakukan, tampaknya sudah terlihat gerakan Pertiwi membongkar tindakan-tindakan korupsi di keluarganya, jadi jika dikemudian hari tercium ada indikasi korupsi pada papa Dana, tentu saja akan bertindak. Gak mungkin kan Pertiwi tinggal diam menghancurkan keluarganya sendiri.;02_WTfYvQiE;True;0.0
@alabrr14;2025-02-27T11:15:05Z;0;sebenarnya negara konoha itu bisa dengan mudah menjadi negara maju, asalkan sda dan sdmnya di kelola dengan baik , namun sayangnya konoha di pimpin oleh petinggi “ yang rakus akan harta dan tahta , jadi sampe kapanpun konoha gabakalan maju kalau budaya korupsi masih ada . masih bingung , padahal kriminalitas yang paling berbahaya untuk negara itu adalah korupsi tapi kenapa tidak sebanding dengan hukum yang berlaku , sangat di sayangkan.;02_WTfYvQiE;True;0.0
@anjarwira;2025-02-27T11:11:21Z;0;Like komen gw ini ketika udah ada berita korupsi danantara, semoga ngga ya. 😂;02_WTfYvQiE;True;0.0
@ninyomanyulianawulandari1497;2025-02-27T11:07:26Z;0;Program bagus banget klo dijalanin di brunei darusalam 😂;02_WTfYvQiE;True;0.0
@AyuuSella;2025-02-27T10:56:15Z;0;harus ada hukuman khusus untuk pimpinan danantra.. korup tembak mat i 🎉;02_WTfYvQiE;True;0.0
@adesaputrasimanjuntak2764;2025-02-27T10:54:24Z;0;Analogi dongeng pertiwi ini ngk logic..lebih ke pendapat pribadi bukan berdasarkan fakta;02_WTfYvQiE;True;0.0
@agoeshariyanto5613;2025-02-27T10:40:41Z;0;Wkwkw palingan ntar di TILEP.,orang pengelola negara kita KORUP semua...;02_WTfYvQiE;True;0.0
@yokoyoko9651;2025-02-27T10:31:07Z;0;Ending nya hutang ke ibu sosialita dan anak anak nya jadi pekerja di rombongan ibu ibu sosialita.papa dana di cap hanya mokondo.;02_WTfYvQiE;True;0.0
@praszHUANG;2025-02-27T10:08:06Z;0;si Papa DANA tuh kalau di A.S. namanya si ELON MUSK, sama aja kasus nya betul kagak....;02_WTfYvQiE;True;0.0
@moccacorazon791;2025-02-27T09:56:59Z;0;semua ini tentang orang tua.;02_WTfYvQiE;True;0.0
@vajartopix8438;2025-02-27T09:55:34Z;0;Yang tetep nggak paham kumpul sini xixixixi;02_WTfYvQiE;True;0.0
@antoniowardhana5315;2025-02-27T09:54:02Z;1;DANANTARA MODAL TERAKHIR BANGSA INI....WASPADA!!!;02_WTfYvQiE;True;0.0
@yasirtantana;2025-02-27T09:48:49Z;0;Kalau koruptor dihukum mati atau potong tangan dan kaki dannn perampasan aset dia dan keluarganya kalau perlu seluruh keluarganya baru indonesia bisa maju;02_WTfYvQiE;True;0.0
@Mamapapa-Kids;2025-02-27T09:46:16Z;0;Wapres mengajak bapaknya menjadi;02_WTfYvQiE;True;0.0
@wahyukebumeani7338;2025-02-27T09:44:05Z;0;penunjang hajat hidup dasar rakyat jangan sampai dikorbankan.;02_WTfYvQiE;True;0.0
@ruangpemikiran2876;2025-02-27T09:43:51Z;0;Jangan percaya kalau negara kelola uang besar, yg ada cm dihambur2an ujung2nya cari hutang untuk tutupi kerugian;02_WTfYvQiE;True;0.0
@rendiindrawan_;2025-02-27T09:36:55Z;0;"Mantap bangg terima kasihh, infonyaa. 

Sayaa pendukung pak prabowo, tapi bukan berarti saya membenarkan apa yang salah, sebenarnya balik lagi, entah itu berakhir baik atau buruk semuanya tergantung para pemeran utamanya. 

Menurut saya, setiap kebijakan yang dikeluarkan oleh pemerintah pasti atas dasar sesuatu dan penuh pertimabangan. Doakan saja.";02_WTfYvQiE;True;1.0
@MahasuriChandramaya;2025-02-27T09:23:46Z;0;Orang sok tahu selalu melihat dari kejauhan;02_WTfYvQiE;True;0.0
@kingofkong3080;2025-02-27T09:18:21Z;0;Pertinyiinyi..lbh besar peluang sukses atau gagal?dan efek nyatanya bagi masyarakat secara umum akan spt apa?tak terlihat tp terjadi, sebagian besar masyarakat masih berkutat dlm permasalahan ekonomi dasar, yaitu mengisi perut yg lapar;02_WTfYvQiE;True;0.0
@AnggaPW-ie3he;2025-02-27T09:10:00Z;0;So kesimpulannya pemerintah lagi gambling?;02_WTfYvQiE;True;0.0
@mashudi4414;2025-02-27T08:53:34Z;0;sebagian danantara akan dibelikan intrumen bitc0in   heheheh;02_WTfYvQiE;True;0.0
@ikromulislam5089;2025-02-27T08:35:35Z;1;Bang investasinya itu kemana? trus dalam bentuk apa? dan diluar faktor korupsi, apakah ada peluang gagal yg lain?;02_WTfYvQiE;True;0.0
@andrienovalian650;2025-02-27T08:22:05Z;1;DANANTARA AKAN MENJADI WADAH CRYPTO INDONESIA......;02_WTfYvQiE;True;0.0
@reyhanmuhammadsyaiqal7597;2025-02-27T08:20:15Z;0;Boleh gk kepala danatara itu di buatkan aturan pancung kalo membuat pelanggaran 😂😂😂;02_WTfYvQiE;True;0.0
@banjira;2025-02-27T08:16:31Z;0;Bagus bang analogi nya 😂 💯;02_WTfYvQiE;True;0.0
@nurfaridasafitri5852;2025-02-27T08:05:29Z;0;Kira² berapa persen keberhasilan nya?;02_WTfYvQiE;True;0.0
@multinetprint5918;2025-02-27T08:05:26Z;0;bang bagaimana mental korupsinya....di indonesia disemua institusi tetep masih ada KKN.;02_WTfYvQiE;True;0.0
@gilangglitter;2025-02-27T08:00:43Z;0;😢😢 ya Allah gimana ini.. smga gak ada koruptor lagi;02_WTfYvQiE;True;0.0
@arbigilbransyah6093;2025-02-27T07:54:34Z;0;"Pada intinya pada pengelolaan keuangannya si bang, kudu banyak menyaring tenaga kerja dari ekonomic, dan pandai pandai pengelolaan peluang juga but

Hopefully hasilnya seperti singapura ya wkwkwo";02_WTfYvQiE;True;0.0
@wulantamsil345;2025-02-27T07:53:56Z;0;Ngeri sih membayangkan Ending nya;02_WTfYvQiE;True;0.0
@wulantamsil345;2025-02-27T07:52:04Z;0;Endingnya Allahualam bg, rakyat gak dibutuhkan pendapat nya, ngikut aja, maju Alhamdulilah, hancur ikutan hancur;02_WTfYvQiE;True;0.0
@arbigilbransyah6093;2025-02-27T07:50:19Z;0;Di komen ini banyak orang orang yang out of text ya, gw heran sama orang orang begitu;02_WTfYvQiE;True;0.0
@kempluplu4454;2025-02-27T07:48:04Z;0;"Selama mulyono di pihaknya, kok gk yakin yak.. 
Malah kayak mega korupsi besar-besaran gk si.. 😂";02_WTfYvQiE;True;0.0
@awallokitamayangsari;2025-02-27T07:45:18Z;4;"Kulihat Ibu Pertiwi sedang bersusah hati 
Air berlinang, emas intannya terkenang 😔
Hutan, gunung, sawah, lautan... simpanan kekayaan
Kini Ibu sedang lara, merintih dan berdoa 😢
***
Duhai Ibu Pertiwi... Mengapa, Bu? Dalam kondisi kita saat ini, semua tawaran Papa Dana rasanya mimpi semu, Bu.

Kami anak-anakmu sejujurnya meragu, tapi kami tak mampu melawan kehendakmu, Bu.

Semoga kepercayaan Ibu Pertiwi tidak dikhianati oleh Papa Dana 😭";02_WTfYvQiE;True;0.0
@poldagrilotara;2025-02-27T07:42:34Z;0;"merubah permainan atau situasi dalam cara yang signifikan.....wow......lagi game changer nih bos.....tidak berharap Royal, tapi ""minimal"" Straight Flush Bos!!!!!";02_WTfYvQiE;True;0.0
@yommahp;2025-02-27T07:41:28Z;0;Apakah kasus kasus korupsi lain dibongkar uang nya diambil, dikumpulkan masuk danantara jadi dana super raksasa yang ujung ujungnya untuk dirampok kelompok yang lebih eksklusif lagi dilingkaran kekuasaan? 😢 Apakah ada yang bisa dilakukan orang orang biasa seperti kita untuk mempertahankan negara dari perampokan?;02_WTfYvQiE;True;0.0
@umardani7482;2025-02-27T07:34:28Z;0;Serius tanya ya tot, kalian masih percaya program pemerintah?;02_WTfYvQiE;True;0.0
@fitrinovianingsih4412;2025-02-27T07:32:19Z;0;Ada2 ide nya;02_WTfYvQiE;True;0.0
@sienyasgamez4570;2025-02-27T07:31:58Z;0;Danantara = dan antara = dana perantara. Ah rusaklah.;02_WTfYvQiE;True;0.0
@Far_Koment;2025-02-27T07:25:26Z;0;Tini Beler nyimak, pinjem seratus 🤔;02_WTfYvQiE;True;0.0
@abeestudio7802;2025-02-27T07:21:47Z;0;"ide nya bagus, nah masalahnya si ""Pak Dana"" nya jujur ga? karena dia hanya mengelola uang pertiwi, tanpa mengeluarkan modal. selama hukuman kuruptor dan UU perampasan aset belum ada, si Pak Dana bisa melakukan apapun termasuk korupsi dan kabur tanpa ada pengawas dan audit.";02_WTfYvQiE;True;0.0
@imsheva1517;2025-02-27T07:14:59Z;0;Korupsilah sebesar besarnya toh denda cuma 0,0003 % kurungan paling lama juga 6,5th 😅😅😅😅;02_WTfYvQiE;True;0.0
@mohammadfauzan8177;2025-02-27T07:13:37Z;0;Kira-kira keliatan danantara ini berhasil berapa tahun bang kinerjanya?;02_WTfYvQiE;True;0.0
@Siskhanoviart;2025-02-27T07:11:43Z;0;Dalah... gak jauh2 dari sebelum²nya. Polanya sama, sistemnya mirip². Cuma ganti baju. Endingnya ya sama aja 😂;02_WTfYvQiE;True;0.0
@muhammadubaydurrohman3382;2025-02-27T06:54:10Z;0;Udh hopeless sih sama program2 pemerintah, skrg klo danantara dikorup gimana? Diapain tuh pengurus dan yg ngusulin?;02_WTfYvQiE;True;0.0
@ryrunaru;2025-02-27T06:52:07Z;0;AKHIRNYA;02_WTfYvQiE;True;0.0
@nuansakopi;2025-02-27T06:46:03Z;1;kalau hubungan nya pinjaman dari CHina bagaimana?? istilah nya menjaminkan BUMN dan BANK untuk pinjaman dari china makanya di buat DANANTARA?? istilahnya pinjaman itukan harus ada anggunan..... dengan itu hutang dan modal dari negara pemberi hutang akan mengalir, secar sekarang kan indonesia sudah di embargo WOrld Bank tidak bisa melakukan pinjaman,,, gimana kalau alasan itu? tapi secara pinjaman memang perlu untuk kemajuan bangsa... negara negara yang peminjam paling besar kan termasuk CHIna, Jepang. jadi aku rasa negara maju juga meminjam uang, termasuk amerika juga meminjam dari world bank, pertanyaannya??? dari mana kah duit world bank? apakah benar dari pampasan perang? Hindia Belanda, kekaisarn China Jepang dll. dan DANANTARA aku rasa akan lebih mudah mengatur nya dan aku rasa indonesia akan semakin maju dengan adanya dana segar dan dapat mengelola aset aset dan mengembangkannya secara lebih baik dengan adanya DANATARA;02_WTfYvQiE;True;0.0
@wasuhartatik;2025-02-27T06:44:28Z;0;potongaN kuE yg besaRr,,...;02_WTfYvQiE;True;0.0
@idekuliner2764;2025-02-27T06:42:59Z;0;bersihin negara dulu deh, baru mikirin bikin temasek singapur hahahaha;02_WTfYvQiE;True;0.0
@yudha6299;2025-02-27T06:40:27Z;0;"Kalau Papa Dana.nya suka nyewa LC yg bahaya 😂
Pasti dikorupsi";02_WTfYvQiE;True;0.0
@annisani9955;2025-02-27T06:36:40Z;0;idenya menarik, tapi kita sudah banyak dibohongi dan kebohongannya itu sangat amat banget parah.. sehingga menimbulkan rasa takut dan tidak percaya..;02_WTfYvQiE;True;0.0
@ahmadfatihatulws2722;2025-02-27T06:28:48Z;0;Apakabar dana Asabri dan Jiwasraya? Itu saja sudah mewakili bagaimana cara kerjanya.;02_WTfYvQiE;True;0.0
@rizkyhazard1537;2025-02-27T06:24:59Z;0;jangan berharap deh. Ketuanya aja mantan narapidana korupsi;02_WTfYvQiE;True;0.0
@handyto_bayu;2025-02-27T06:19:07Z;0;"DANATARA = ""ANGPAU LEBARAN DIBAWA ORANGTUA""";02_WTfYvQiE;True;0.0
@mr-gy2os;2025-02-27T06:18:32Z;1;Kepercayaan gw buat orang-orang di atas sana udah di bawah 0%. Minuss! Mau dibilang suudzon juga toj, selama ini yg masuk di kuping selalu berita dan kebijakan yang nggak ngenakin. Nyakitiiin semua nyakitiiin!!;02_WTfYvQiE;True;0.0
@grunt515;2025-02-27T05:55:52Z;0;bang, harusnya lu jelasin karakter-karakternya di awal lalu baru deh cerita, biar kita langsung nyimak, gak mundurin videonya lagi wkwk;02_WTfYvQiE;True;0.0
@andrirohmat9823;2025-02-27T05:45:08Z;0;Penulisaan ❤;02_WTfYvQiE;True;0.0
@shlevyi7888;2025-02-27T05:44:35Z;0;harusny bu pwertiwi ngenalin papa dana dulu ke nak anaknya sebelum nikah;02_WTfYvQiE;True;0.0
@ArmanJhonin439;2025-02-27T05:40:27Z;0;The best 🎉;02_WTfYvQiE;True;0.0
@VradGamingID;2025-02-27T05:32:16Z;1;"pejabat banyak ""kami anti korupsi"" tapi ga mendukung UU perampasan aset, ya buat apa? dipenjara jg ga guna toh bakal bisa punya ruangan mewah, bisa keluar, remisi hukuman. Boro2 sampe ke hukuman mati para koruptor, yg jelas2 ngebunuh aj polisi yg kena kasus gede bisa berubah hukuman matinya.";02_WTfYvQiE;True;0.0
@muhamadhendri1562;2025-02-27T05:31:33Z;0;Makasih bang;02_WTfYvQiE;True;0.0
@ryanalfianto4214;2025-02-27T05:26:03Z;0;Gokil;02_WTfYvQiE;True;0.0
@joniesmod5402;2025-02-27T05:15:51Z;0;"Pertiwi tidak pnya
1 hukum yg tegas
2 pelayanan pendidikan 
3 pelayanan kesehatan
4 manajemen rumah yg msh amburadul";02_WTfYvQiE;True;0.0
@khamidistakhori;2025-02-27T05:09:45Z;0;kumpul2 dana buat pilpres 2029;02_WTfYvQiE;True;0.0
@Riyan_Muhammad;2025-02-27T05:05:53Z;0;efisiensi, hanya rakyat yg merasakan;02_WTfYvQiE;True;0.0
@linawinny8394;2025-02-27T04:59:57Z;0;selama tidak ada hukuman mati dan perampasan hak aset bagi pejabat negara dan polisi. tidak akan jalan;02_WTfYvQiE;True;0.0
@ammaraluthfi2294;2025-02-27T04:51:03Z;0;Omooo 😅😅😅;02_WTfYvQiE;True;0.0
@enny6vsukilah737;2025-02-27T04:47:29Z;0;Terima kasih bahasa bayi nya. Mudeng.;02_WTfYvQiE;True;0.0
@pinkgangsta6157;2025-02-27T04:35:34Z;0;Ayok tebak. Danantara bakal kayak Temasek atau 1MDB 😂;02_WTfYvQiE;True;0.0
